Compétition,Nom équipe,Numéro de club,MailClub,Nom de club,Localité club,AdressePostale,Latitude,Longitude,Complément (club),Voie-rue (club),Lieu-dit (club),Code postal (club),Bureau distributeur (club),Libellé catégorie,Sous catégorie
Plateaux U 7,Sandillon Us 4,515177,515177@lcfoot.fr,U.S. SANDILLON,SANDILLON, 45640 SANDILLON,47.8346327,2.0345844,MAIRIE,,,45640,SANDILLON,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Sandillon Us 5,515177,515177@lcfoot.fr,U.S. SANDILLON,SANDILLON, 45640 SANDILLON,47.8346327,2.0345844,MAIRIE,,,45640,SANDILLON,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Sandillon Us 6,515177,515177@lcfoot.fr,U.S. SANDILLON,SANDILLON, 45640 SANDILLON,47.8346327,2.0345844,MAIRIE,,,45640,SANDILLON,Libre / Football d'animation,U7 (- 7 ans)
E-Foot Orange,Bounajma S. 0,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Senior,Senior
U18 R2 Feminin,Saran 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U18 F - U17 F - U16 F,U18 F (- 18 ans F)
Criterium U11f À 5,Saran 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation F,U11 F (- 11 ans F)
U10 Departemental 1,Saran 10,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U10 (- 10 ans)
Plateaux U9,Saran 11,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Saran 12,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U 7,Saran 14,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Saran 15,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Saran 16,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Saran 17,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Saran 18,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Saran 19,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U7 (- 7 ans)
Plateau U9f,Saran 2,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation F,U9 F (- 9 ans F)
Plateaux U9,Saran 7,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Saran 8,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Saran 9,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Saran Fem 13,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U 7,Saran Feminines 20,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U7 (- 7 ans)
N3,Saran Usm 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Senior,Senior
U18 R1,Saran Usm 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U19 - U18,U19 (- 19 ans)
U15 R1,Saran Usm 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U15 - U14,U15 (- 15 ans)
Critérium U13 Ligue,Saran Usm 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U13 - U12,U13 (- 13 ans)
U13 Feminines A 8,Saran Usm 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U13 F - U12 F,U13 F (- 13 ans F)
U11 A 8 Departemental 1,Saran Usm 1,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U11 (- 11 ans)
U12 A 8  Elite,Saran Usm 12,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U13 - U12,U12 (- 12 ans)
U12 A 8  Elite,Saran Usm 12,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U13 - U12,U12 (- 12 ans)
U14 R1,Saran Usm 14,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U15 - U14,U14 (- 14 ans)
U16 R1,Saran Usm 16,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U17 - U16,U16 (- 16 ans)
U18 R2,Saran Usm 18,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U19 - U18,U18 (- 18 ans)
Regional 2,Saran Usm 2,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Senior,Senior
U15 Departemental 1,Saran Usm 2,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U15 - U14,U15 (- 15 ans)
U12 A 8 Departemental 1,Saran Usm 2,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U13 - U12,U12 (- 12 ans)
U10 Departemental 1,Saran Usm 2,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U10 (- 10 ans)
Seniors D1 Myteam-Foot.Fr,Saran Usm 3,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Senior,Senior
U13 A 8 Departemental 2,Saran Usm 3,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / U13 - U12,U13 (- 13 ans)
U11 A 8 Departemental 2,Saran Usm 4,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U11 (- 11 ans)
U11 A 8 Departemental 3,Saran Usm 5,524215,524215@lcfoot.fr,U.S. MUNICIPALE SARAN,SARAN,"96, avenue du Stade 45770 SARAN",47.9445635,1.8867685,Stade Jacques Mazzuca,"96, avenue du Stade",,45770,SARAN,Libre / Football d'animation,U11 (- 11 ans)
Seniors Departemental 2,Semoy Fc 1,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Senior,Senior
U19 Départemental 1,Semoy Fc 1,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / U19 - U18,U19 (- 19 ans)
U17 Departemental 2,Semoy Fc 1,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / U17 - U16,U17 (- 17 ans)
U13 A 8 Departemental 3,Semoy Fc 1,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / U13 - U12,U13 (- 13 ans)
Plateaux U9,Semoy Fc 1,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Football d'animation,U9 (- 9 ans)
Seniors Departemental 3,Semoy Fc 2,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Senior,Senior
U11 A 8 Departemental 3,Semoy Fc 2,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Football d'animation,U11 (- 11 ans)
Plateaux U9,Semoy Fc 3,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U 7,Semoy Fc 4,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Semoy Fc 5,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Semoy Fc 6,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Semoy Fc 7,533249,533249@lcfoot.fr,F.C. SEMOY,SEMOY,rue de la Valinière 45400 SEMOY,47.9386053,1.947278,STADE DE LA VALINIERE,rue de la Valinière,,45400,SEMOY,Libre / Football d'animation,U7 (- 7 ans)
Seniors Departemental 3,Sermaises Ss 1,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Senior,Senior
U13 A 8 Departemental 3,Sermaises Ss 1,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / U13 - U12,U13 (- 13 ans)
U11 A 8 Departemental 3,Sermaises Ss 1,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U11 (- 11 ans)
Plateaux U9,Sermaises Ss 2,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Sermaises Ss 3,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Sermaises Ss 4,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U 7,Sermaises Ss 5,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Sermaises Ss 6,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Sermaises Ss 7,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Sermaises Ss 8,517468,517468@lcfoot.fr,STE S. SERMAISES DU LOIRET,SERMAISES, 45300 SERMAISES,48.2961219,2.203128,RUE CROIX JEAN DUBOIS,,,45300,SERMAISES,Libre / Football d'animation,U7 (- 7 ans)
Seniors Departemental 3,St Benoit As 1,523930,523930@lcfoot.fr,A.S. ST. BENOIT S/LOIRE,ST BENOIT SUR LOIRE,8 place du Martroi 45730 ST BENOIT SUR LOIRE,47.8102916,2.3073053,MAIRIE,8 place du Martroi,,45730,ST BENOIT SUR LOIRE,Libre / Senior,Senior
Seniors Departemental 3,Orleans Asptt 1,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Senior,Senior
Seniors F À 8 Niveau1,Orleans Asptt 1,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Senior F,Senior F
U17 Departemental 2,Orleans Asptt 1,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / U17 - U16,U17 (- 17 ans)
U15 À 8,Orleans Asptt 1,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / U15 - U14,U15 (- 15 ans)
U13 A 8 Departemental 3,Orleans Asptt 1,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / U13 - U12,U13 (- 13 ans)
U11 A 8 Departemental 2,Orleans Asptt 1,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U11 (- 11 ans)
Seniors Departemental 5,Orleans Asptt 2,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Senior,Senior
U11 A 8 Departemental 3,Orleans Asptt 2,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U11 (- 11 ans)
Plateaux U9,Orleans Asptt 3,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Orleans Asptt 4,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,Orleans Asptt 5,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U 7,Orleans Asptt 6,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Orleans Asptt 7,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Orleans Asptt 8,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,Orleans Asptt 9,512275,512275@lcfoot.fr,ASPTT ORLEANS,ST CYR EN VAL,282 ALLEE DE LIMERE 45590 ST CYR EN VAL,47.8134168,1.922767,,282 ALLEE DE LIMERE,,45590,ST CYR EN VAL,Libre / Football d'animation,U7 (- 7 ans)
U15 Departemental 2,St Cyr En Val 1,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / U15 - U14,U15 (- 15 ans)
U13 A 8 Departemental 2,St Cyr En Val 1,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / U13 - U12,U13 (- 13 ans)
U11 A 8 Departemental 2,St Cyr En Val 1,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Football d'animation,U11 (- 11 ans)
U11 A 8 Departemental 3,St Cyr En Val 2,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Football d'animation,U11 (- 11 ans)
Plateaux U 7,St Cyr En Val 3,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U 7,St Cyr En Val 4,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Football d'animation,U7 (- 7 ans)
Plateaux U9,St Cyr En Val 5,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Football d'animation,U9 (- 9 ans)
Plateaux U9,St Cyr En Val 6,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Football d'animation,U9 (- 9 ans)
Seniors Departemental 2,St Cyr En Val Us 1,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Senior,Senior
Seniors Departemental 5,St Cyr En Val Us 2,527554,527554@lcfoot.fr,U.S. ST. CYR EN VAL,ST CYR EN VAL, 45590 ST CYR EN VAL,47.8160208,1.9686104,MAIRIE,,,45590,ST CYR EN VAL,Libre / Senior,Senior
Plateaux U 7,F.C. St Denis En Val 6,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / Football d'animation,U7 (- 7 ans)
Seniors Departemental 3,St Denis En Val Fc 1,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / Senior,Senior
Regional 2 Feminin,St Denis En Val Fc 1,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / Senior F,Senior F
U13 A 8 Departemental 2,St Denis En Val Fc 1,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / U13 - U12,U13 (- 13 ans)
U11 A 8 Departemental 2,St Denis En Val Fc 1,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / Football d'animation,U11 (- 11 ans)
U13 A 8 Departemental 3,St Denis En Val Fc 2,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / U13 - U12,U13 (- 13 ans)
U11 A 8 Departemental 3,St Denis En Val Fc 2,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / Football d'animation,U11 (- 11 ans)
Plateaux U9,St Denis En Val Fc 3,523153,523153@lcfoot.fr,F.C. DE ST. DENIS EN VAL,ST DENIS EN VAL,60 rue de Saint Denis - BP 25 45560 ST DENIS EN VAL,47.8789183,1.9552506,MAIRIE,60 rue de Saint Denis - BP 25,,45560,ST DENIS EN VAL,Libre / Football d'animation,U9 (- 9 ans)
